time,v2i static,v2i dynamic,cctv static,cctv dynamic
23104,0.0,334.2612000000001,0.0,1401.28
23105,0.0,334.2612000000001,0.0,1401.28
23106,0.0,322.4938000000001,0.0,1401.28
23107,0.0,311.75500000000005,0.0,1401.28
23108,0.0,303.0734,0.0,1401.28
23109,0.0,303.0734,0.0,1401.28
23110,0.0,303.0734,0.0,1401.28
23111,0.0,303.0734,0.0,1401.28
23112,0.0,303.0734,0.0,1401.28
23113,0.0,311.755,0.0,1401.28
23114,0.0,311.755,0.0,1401.28
23115,0.0,311.755,0.0,1401.28
23116,0.0,333.23260000000005,0.0,1401.2799999999997
23117,0.0,335.28980000000007,0.0,1401.2799999999997
23118,0.0,358.8246000000001,0.0,1401.2799999999997
23119,0.0,358.8246000000001,0.0,1401.2799999999997
23120,0.0,348.0858,0.0,1401.28
23121,0.0,331.7512000000001,0.0,1401.28
23122,0.0,353.22880000000015,0.0,1401.2799999999997
23123,0.0,360.88180000000017,0.0,1401.2799999999997
23124,0.0,360.88180000000017,0.0,1401.2799999999997
23125,0.0,352.20020000000017,0.0,1401.2799999999997
23126,0.0,352.20020000000017,0.0,1401.2799999999997
23127,0.0,341.46140000000014,0.0,1401.2799999999997
23128,0.0,344.5472000000001,0.0,1401.2799999999997
23129,0.0,344.5472000000001,0.0,1401.2799999999997
23130,0.0,344.54720000000015,0.0,1401.2799999999997
23131,0.0,344.54720000000015,0.0,1401.2799999999997
23132,0.0,344.54720000000015,0.0,1401.2799999999997
23133,0.0,344.54720000000015,0.0,1401.2799999999997
23134,0.0,344.54720000000015,0.0,1401.2799999999997
23135,0.0,355.2860000000002,0.0,1401.2799999999997
23136,0.0,355.2860000000002,0.0,1401.2799999999997
23137,0.0,357.34320000000014,0.0,1401.2799999999997
23138,0.0,360.42900000000014,0.0,1401.2799999999997
23139,0.0,360.42900000000014,0.0,1401.2799999999997
23140,0.0,367.0534000000001,0.0,1401.2799999999997
23141,0.0,389.55960000000016,0.0,1401.2799999999997
23142,0.0,407.9514000000002,0.0,1401.2799999999997
23143,0.0,400.2984000000002,0.0,1401.2799999999997
23144,0.0,400.2984000000002,0.0,1401.2799999999997
23145,0.0,400.2984000000002,0.0,1401.2799999999997
23146,0.0,403.3842000000002,0.0,1401.2799999999997
23147,0.0,403.3842000000002,0.0,1401.2799999999997
23148,0.0,403.3842000000002,0.0,1401.2799999999997
23149,0.0,395.73120000000023,0.0,1401.2799999999997
23150,0.0,403.38420000000025,0.0,1401.2799999999995
23151,0.0,401.3270000000002,0.0,1401.2799999999997
23152,0.0,400.2984000000002,0.0,1401.2799999999997
23153,0.0,400.2984000000002,0.0,1401.2799999999997
23154,0.0,411.0372000000002,0.0,1401.2799999999997
23155,0.0,411.0372000000002,0.0,1401.2799999999997
23156,0.0,411.0372000000002,0.0,1401.2799999999997
23157,0.0,421.77600000000024,0.0,1401.2799999999997
23158,0.0,432.51480000000026,0.0,1401.2799999999997
23159,0.0,432.51480000000026,0.0,1401.2799999999997
23160,0.0,421.7760000000003,0.0,1401.2799999999997
23161,0.0,421.7760000000003,0.0,1401.2799999999997
23162,0.0,421.7760000000003,0.0,1401.2799999999997
23163,0.0,440.16780000000017,0.0,1401.2799999999997
23164,0.0,427.37180000000006,0.0,1401.2799999999997
23165,0.0,427.37180000000006,0.0,1401.2799999999997
23166,0.0,427.37180000000006,0.0,1401.2799999999997
23167,0.0,427.37180000000006,0.0,1401.2799999999997
23168,0.0,416.6330000000002,0.0,1401.2799999999997
23169,0.0,407.9514000000002,0.0,1401.2799999999997
23170,0.0,407.9514000000002,0.0,1401.2799999999997
23171,0.0,397.2126000000002,0.0,1401.2799999999997
23172,0.0,397.2126000000002,0.0,1401.2799999999997
23173,0.0,397.2126000000002,0.0,1401.2799999999997
23174,0.0,397.2126000000002,0.0,1401.2799999999997
23175,0.0,387.50240000000014,0.0,1401.2799999999995
23176,0.0,387.50240000000014,0.0,1401.2799999999995
23177,0.0,379.8494000000002,0.0,1401.2799999999997
23178,0.0,373.22500000000014,0.0,1401.2799999999997
23179,0.0,381.90660000000014,0.0,1401.2799999999997
23180,0.0,381.90660000000014,0.0,1401.28
23181,0.0,381.90660000000014,0.0,1401.28
23182,0.0,399.26980000000015,0.0,1401.28
23183,0.0,399.26980000000015,0.0,1401.28
23184,0.0,399.26980000000015,0.0,1401.28
23185,0.0,399.26980000000015,0.0,1401.28
23186,0.0,399.26980000000015,0.0,1401.28
23187,0.0,421.7760000000001,0.0,1401.28
23188,0.0,421.7760000000001,0.0,1401.28
23189,0.0,432.51480000000015,0.0,1401.28
23190,0.0,432.51480000000015,0.0,1401.28
23191,0.0,424.86180000000013,0.0,1401.28
23192,0.0,424.86180000000013,0.0,1401.28
23193,0.0,433.54340000000013,0.0,1401.28
23194,0.0,441.19640000000015,0.0,1401.28
23195,0.0,441.19640000000015,0.0,1401.28
23196,0.0,441.19640000000015,0.0,1401.28
23197,0.0,433.54340000000013,0.0,1401.2799999999997
23198,0.0,433.54340000000013,0.0,1401.2799999999997
23199,0.0,433.54340000000013,0.0,1401.2799999999997
23200,0.0,443.2536000000001,0.0,1401.28
23201,0.0,443.2536000000001,0.0,1401.28
23202,0.0,433.54340000000013,0.0,1401.28
23203,0.0,426.9190000000001,0.0,1401.28
23204,0.0,426.9190000000001,0.0,1401.28
23205,0.0,426.9190000000001,0.0,1401.28
23206,0.0,426.9190000000001,0.0,1401.28
23207,0.0,426.9190000000001,0.0,1401.28
23208,0.0,426.9190000000001,0.0,1401.28
23209,0.0,426.9190000000001,0.0,1401.28
23210,0.0,409.55580000000015,0.0,1401.28
23211,0.0,419.26600000000013,0.0,1401.28
23212,0.0,419.26600000000013,0.0,1401.28
23213,0.0,419.26600000000013,0.0,1401.28
23214,0.0,439.71500000000015,0.0,1401.28
23215,0.0,448.39660000000015,0.0,1401.2799999999997
23216,0.0,448.39660000000015,0.0,1401.2799999999997
23217,0.0,459.13540000000006,0.0,1401.2799999999997
23218,0.0,459.13540000000006,0.0,1401.2799999999997
23219,0.0,459.13540000000006,0.0,1401.2799999999997
23220,0.0,449.42520000000013,0.0,1401.2799999999997
23221,0.0,442.8008000000001,0.0,1401.2799999999997
23222,0.0,442.8008000000001,0.0,1401.2799999999997
23223,0.0,442.8008000000001,0.0,1401.2799999999997
23224,0.0,442.8008000000001,0.0,1401.2799999999997
23225,0.0,442.8008000000001,0.0,1401.2799999999997
23226,0.0,454.56820000000016,0.0,1401.2799999999997
23227,0.0,454.56820000000016,0.0,1401.2799999999997
23228,0.0,454.56820000000016,0.0,1401.2799999999997
23229,0.0,433.0906000000001,0.0,1401.2799999999995
23230,0.0,412.6416000000001,0.0,1401.2799999999995
23231,0.0,412.6416000000001,0.0,1401.2799999999995
23232,0.0,401.90280000000007,0.0,1401.2799999999995
23233,0.0,391.16400000000004,0.0,1401.2799999999997
23234,0.0,391.16400000000004,0.0,1401.2799999999997
23235,0.0,406.4700000000001,0.0,1401.2799999999997
23236,0.0,406.4700000000001,0.0,1401.2799999999997
23237,0.0,415.1516000000001,0.0,1401.2799999999997
23238,0.0,404.4128000000001,0.0,1401.2799999999997
23239,0.0,404.4128000000001,0.0,1401.2799999999997
23240,0.0,391.61680000000007,0.0,1401.2799999999997
23241,0.0,402.3556000000001,0.0,1401.2799999999997
23242,0.0,412.0658000000001,0.0,1401.2799999999997
23243,0.0,412.0658000000001,0.0,1401.2799999999997
23244,0.0,400.2984000000001,0.0,1401.28
23245,0.0,388.53100000000006,0.0,1401.28
23246,0.0,376.76360000000005,0.0,1401.28
23247,0.0,376.76360000000005,0.0,1401.28
23248,0.0,376.76360000000005,0.0,1401.28
23249,0.0,376.76360000000005,0.0,1401.28
23250,0.0,376.76360000000005,0.0,1401.28
23251,0.0,367.0534,0.0,1401.28
23252,0.0,367.0534,0.0,1401.28
23253,0.0,367.0534,0.0,1401.28
23254,0.0,367.0534,0.0,1401.28
23255,0.0,367.0534,0.0,1401.28
23256,0.0,364.99620000000004,0.0,1401.28
23257,0.0,364.99620000000004,0.0,1401.28
23258,0.0,364.99620000000004,0.0,1401.28
23259,0.0,377.7922000000001,0.0,1401.28
23260,0.0,377.7922000000001,0.0,1401.28
23261,0.0,388.5310000000001,0.0,1401.28
23262,0.0,367.05340000000007,0.0,1401.28
23263,0.0,374.7064000000001,0.0,1401.28
23264,0.0,345.5758,0.0,1401.28
23265,0.0,345.5758,0.0,1401.28
23266,0.0,345.5758,0.0,1401.28
23267,0.0,345.5758,0.0,1401.28
23268,0.0,345.5758,0.0,1401.28
23269,0.0,345.5758,0.0,1401.28
23270,0.0,345.5758,0.0,1401.28
23271,0.0,345.5758,0.0,1401.28
23272,0.0,336.8941999999999,0.0,1401.28
23273,0.0,325.12679999999995,0.0,1401.28
23274,0.0,336.8942,0.0,1401.28
23275,0.0,326.15540000000004,0.0,1401.28
23276,0.0,335.86560000000003,0.0,1401.28
23277,0.0,344.54720000000003,0.0,1401.28
23278,0.0,353.22880000000004,0.0,1401.28
23279,0.0,363.96760000000006,0.0,1401.28
23280,0.0,358.37180000000006,0.0,1401.28
23281,0.0,358.37180000000006,0.0,1401.28
23282,0.0,366.0248000000001,0.0,1401.28
23283,0.0,358.3718000000001,0.0,1401.28
23284,0.0,368.0820000000001,0.0,1401.28
23285,0.0,364.9962000000001,0.0,1401.2799999999997
23286,0.0,364.9962000000001,0.0,1401.2799999999997
23287,0.0,375.7350000000001,0.0,1401.2799999999997
23288,0.0,375.7350000000001,0.0,1401.2799999999997
23289,0.0,375.7350000000001,0.0,1401.2799999999997
23290,0.0,375.7350000000001,0.0,1401.2799999999997
23291,0.0,375.7350000000001,0.0,1401.2799999999997
23292,0.0,375.7350000000001,0.0,1401.2799999999997
23293,0.0,375.7350000000001,0.0,1401.2799999999997
23294,0.0,375.7350000000001,0.0,1401.2799999999997
23295,0.0,375.7350000000001,0.0,1401.2799999999997
23296,0.0,375.7350000000001,0.0,1401.2799999999997
23297,0.0,366.0248000000001,0.0,1401.2799999999997
23298,0.0,366.0248000000001,0.0,1401.2799999999997
23299,0.0,355.28600000000006,0.0,1401.2799999999997
23300,0.0,370.5920000000001,0.0,1401.2799999999997
23301,0.0,359.8532000000001,0.0,1401.2799999999997
23302,0.0,357.7960000000001,0.0,1401.28
23303,0.0,337.3470000000001,0.0,1401.28
23304,0.0,337.3470000000001,0.0,1401.28
23305,0.0,319.98380000000014,0.0,1401.2799999999997
23306,0.0,319.98380000000014,0.0,1401.2799999999997
23307,0.0,319.98380000000014,0.0,1401.2799999999997
23308,0.0,329.694,0.0,1401.28
23309,0.0,337.34700000000004,0.0,1401.28
23310,0.0,337.34700000000004,0.0,1401.28
23311,0.0,335.2898,0.0,1401.28
23312,0.0,335.2898,0.0,1401.28
23313,0.0,345.0,0.0,1401.28
23314,0.0,345.0,0.0,1401.28
23315,0.0,334.26120000000003,0.0,1401.28
23316,0.0,329.69399999999996,0.0,1401.28
23317,0.0,329.69399999999996,0.0,1401.28
23318,0.0,310.2736,0.0,1401.28
23319,0.0,310.2736,0.0,1401.28
23320,0.0,310.2736,0.0,1401.28
23321,0.0,310.2736,0.0,1401.28
23322,0.0,334.2611999999999,0.0,1401.28
23323,0.0,334.2611999999999,0.0,1401.28
23324,0.0,334.2611999999999,0.0,1401.28
23325,0.0,334.2611999999999,0.0,1401.28
23326,0.0,341.91419999999994,0.0,1401.28
23327,0.0,341.91419999999994,0.0,1401.28
23328,0.0,363.39179999999993,0.0,1401.2799999999997
23329,0.0,385.89799999999997,0.0,1401.28
23330,0.0,378.245,0.0,1401.28
23331,0.0,378.245,0.0,1401.28
23332,0.0,378.245,0.0,1401.28
23333,0.0,370.5919999999999,0.0,1401.28
23334,0.0,378.245,0.0,1401.28
23335,0.0,370.592,0.0,1401.28
23336,0.0,370.592,0.0,1401.28
23337,0.0,370.592,0.0,1401.28
23338,0.0,370.592,0.0,1401.28
23339,0.0,370.592,0.0,1401.28
23340,0.0,370.592,0.0,1401.28
23341,0.0,370.592,0.0,1401.28
23342,0.0,370.592,0.0,1401.28
23343,0.0,391.041,0.0,1401.28
23344,0.0,391.041,0.0,1401.28
23345,0.0,391.041,0.0,1401.28
23346,0.0,378.245,0.0,1401.28
23347,0.0,378.245,0.0,1401.28
23348,0.0,387.9552,0.0,1401.28
23349,0.0,387.9552,0.0,1401.28
23350,0.0,378.24499999999995,0.0,1401.28
23351,0.0,378.24499999999995,0.0,1401.28
23352,0.0,379.2736,0.0,1401.2799999999997
23353,0.0,388.9838,0.0,1401.28
23354,0.0,378.24499999999995,0.0,1401.28
23355,0.0,391.04099999999994,0.0,1401.28
23356,0.0,391.04099999999994,0.0,1401.28
23357,0.0,392.06959999999987,0.0,1401.28
23358,0.0,392.06959999999987,0.0,1401.28
23359,0.0,432.9675999999999,0.0,1401.28
23360,0.0,432.9675999999999,0.0,1401.28
23361,0.0,426.3431999999999,0.0,1401.28
23362,0.0,426.3431999999999,0.0,1401.28
23363,0.0,426.3431999999999,0.0,1401.28
23364,0.0,426.3431999999999,0.0,1401.28
23365,0.0,426.3431999999999,0.0,1401.28
23366,0.0,435.0247999999999,0.0,1401.2799999999997
23367,0.0,445.76359999999994,0.0,1401.2799999999997
23368,0.0,453.41659999999996,0.0,1401.2799999999997
23369,0.0,453.41659999999996,0.0,1401.2799999999997
23370,0.0,438.11060000000003,0.0,1401.2799999999997
23371,0.0,438.11060000000003,0.0,1401.2799999999997
23372,0.0,438.11060000000003,0.0,1401.2799999999997
23373,0.0,445.76360000000005,0.0,1401.2799999999997
23374,0.0,445.76360000000005,0.0,1401.2799999999997
23375,0.0,445.76360000000005,0.0,1401.2799999999997
23376,0.0,433.99620000000004,0.0,1401.2799999999997
23377,0.0,413.5472000000001,0.0,1401.2799999999997
23378,0.0,413.5472000000001,0.0,1401.2799999999997
23379,0.0,403.8370000000001,0.0,1401.2799999999997
23380,0.0,392.0696000000001,0.0,1401.2799999999997
23381,0.0,383.3880000000001,0.0,1401.2799999999997
23382,0.0,383.3880000000001,0.0,1401.2799999999997
23383,0.0,393.0982000000001,0.0,1401.2799999999997
23384,0.0,402.80840000000006,0.0,1401.2799999999997
23385,0.0,402.80840000000006,0.0,1401.2799999999997
23386,0.0,401.7798000000001,0.0,1401.2799999999997
23387,0.0,401.7798000000001,0.0,1401.2799999999997
23388,0.0,401.7798000000001,0.0,1401.2799999999997
23389,0.0,410.4614000000001,0.0,1401.2799999999997
23390,0.0,419.1430000000001,0.0,1401.2799999999997
23391,0.0,419.1430000000001,0.0,1401.2799999999997
23392,0.0,398.6940000000001,0.0,1401.2799999999997
23393,0.0,398.6940000000001,0.0,1401.2799999999997
23394,0.0,398.6940000000001,0.0,1401.2799999999997
23395,0.0,398.6940000000001,0.0,1401.2799999999997
23396,0.0,398.6940000000001,0.0,1401.2799999999997
23397,0.0,398.6940000000001,0.0,1401.2799999999997
23398,0.0,378.24500000000006,0.0,1401.2799999999997
23399,0.0,378.24500000000006,0.0,1401.2799999999997
23400,0.0,367.50620000000004,0.0,1401.2799999999997
23401,0.0,367.50620000000004,0.0,1401.2799999999997
23402,0.0,367.50620000000004,0.0,1401.2799999999997
23403,0.0,376.18780000000004,0.0,1401.2799999999997
23404,0.0,357.7960000000001,0.0,1401.2799999999997
23405,0.0,367.5062000000001,0.0,1401.2799999999997
23406,0.0,356.76740000000007,0.0,1401.2799999999997
23407,0.0,349.11440000000005,0.0,1401.2799999999997
23408,0.0,359.8532000000001,0.0,1401.2799999999997
23409,0.0,359.8532000000001,0.0,1401.2799999999997
23410,0.0,379.27360000000016,0.0,1401.2799999999997
23411,0.0,379.27360000000016,0.0,1401.2799999999997
23412,0.0,387.95520000000016,0.0,1401.2799999999997
23413,0.0,379.2736000000001,0.0,1401.2799999999997
23414,0.0,390.0124000000001,0.0,1401.2799999999997
23415,0.0,390.0124000000001,0.0,1401.2799999999997
23416,0.0,399.7226000000001,0.0,1401.2799999999997
23417,0.0,390.01240000000007,0.0,1401.28
